id_jugador,nombre,apellido,edad,fecha_nacimiento,pais_nacimiento,altura,peso,lesionado,foto,id_equipo,nombre_equipo,id_liga,nombre_liga,temporada,posicion,partidos_jugados,partidos_titular,minutos_jugados,goles_total,asistencias,tarjetas_amarillas,tarjetas_rojas,penales_anotados,penales_fallados
13663,J. Valencia,Valencia Mena,26,1999-11-15,Colombia,192 cm,72 kg,False,https://media.api-sports.io/football/players/13663.png,1125,Millonarios,239,Primera A,2023,Attacker,0,11.0,1202.0,4.0,,2.0,1.0,0.0,0.0
13663,J. Valencia,Valencia Mena,26,1999-11-15,Colombia,192 cm,72 kg,False,https://media.api-sports.io/football/players/13663.png,1125,Millonarios,241,Copa Colombia,2023,Attacker,0,0.0,6.0,0.0,,0.0,0.0,,
13663,J. Valencia,Valencia Mena,26,1999-11-15,Colombia,192 cm,72 kg,False,https://media.api-sports.io/football/players/13663.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Attacker,0,1.0,105.0,0.0,,0.0,0.0,0.0,0.0
13663,J. Valencia,Valencia Mena,26,1999-11-15,Colombia,192 cm,72 kg,False,https://media.api-sports.io/football/players/13663.png,1125,Millonarios,667,Friendlies Clubs,2023,Attacker,0,0.0,22.0,0.0,,0.0,0.0,,
13663,J. Valencia,Valencia Mena,26,1999-11-15,Colombia,192 cm,72 kg,False,https://media.api-sports.io/football/players/13663.png,1125,Millonarios,13,CONMEBOL Libertadores,2023,Attacker,0,0.0,90.0,0.0,,0.0,0.0,0.0,0.0
13699,I. Alba,Alba Marín,30,1995-05-06,Colombia,178 cm,75 kg,False,https://media.api-sports.io/football/players/13699.png,1125,Millonarios,239,Primera A,2023,Defender,0,7.0,650.0,1.0,1.0,1.0,0.0,0.0,0.0
13699,I. Alba,Alba Marín,30,1995-05-06,Colombia,178 cm,75 kg,False,https://media.api-sports.io/football/players/13699.png,1125,Millonarios,13,CONMEBOL Libertadores,2023,Defender,0,0.0,44.0,0.0,,0.0,0.0,0.0,0.0
13699,I. Alba,Alba Marín,30,1995-05-06,Colombia,178 cm,75 kg,False,https://media.api-sports.io/football/players/13699.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Defender,0,0.0,37.0,0.0,,0.0,0.0,0.0,0.0
13699,I. Alba,Alba Marín,30,1995-05-06,Colombia,178 cm,75 kg,False,https://media.api-sports.io/football/players/13699.png,1125,Millonarios,667,Friendlies Clubs,2023,Defender,0,0.0,22.0,0.0,,0.0,0.0,,
13819,J. Pereira,Pereira Díaz,32,1993-02-08,Colombia,182 cm,75 kg,False,https://media.api-sports.io/football/players/13819.png,1125,Millonarios,239,Primera A,2023,Midfielder,0,23.0,2009.0,2.0,5.0,2.0,0.0,2.0,0.0
13819,J. Pereira,Pereira Díaz,32,1993-02-08,Colombia,182 cm,75 kg,False,https://media.api-sports.io/football/players/13819.png,1125,Millonarios,241,Copa Colombia,2023,Midfielder,0,5.0,415.0,0.0,,0.0,0.0,,
13819,J. Pereira,Pereira Díaz,32,1993-02-08,Colombia,182 cm,75 kg,False,https://media.api-sports.io/football/players/13819.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Midfielder,0,0.0,20.0,0.0,,0.0,0.0,0.0,0.0
13819,J. Pereira,Pereira Díaz,32,1993-02-08,Colombia,182 cm,75 kg,False,https://media.api-sports.io/football/players/13819.png,1125,Millonarios,667,Friendlies Clubs,2023,Midfielder,0,1.0,76.0,0.0,,0.0,0.0,,
13819,J. Pereira,Pereira Díaz,32,1993-02-08,Colombia,182 cm,75 kg,False,https://media.api-sports.io/football/players/13819.png,1125,Millonarios,13,CONMEBOL Libertadores,2023,Midfielder,0,2.0,157.0,0.0,,1.0,0.0,0.0,0.0
59635,D. Ruiz,Ruiz Rivera,24,2001-07-30,Colombia,170 cm,68 kg,False,https://media.api-sports.io/football/players/59635.png,1125,Millonarios,241,Copa Colombia,2023,Attacker,0,6.0,525.0,1.0,,3.0,0.0,,
59635,D. Ruiz,Ruiz Rivera,24,2001-07-30,Colombia,170 cm,68 kg,False,https://media.api-sports.io/football/players/59635.png,1125,Millonarios,667,Friendlies Clubs,2023,Attacker,0,0.0,22.0,0.0,,0.0,0.0,,
59635,D. Ruiz,Ruiz Rivera,24,2001-07-30,Colombia,170 cm,68 kg,False,https://media.api-sports.io/football/players/59635.png,1125,Millonarios,239,Primera A,2023,Attacker,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
59657,O. Vanegas,Vanegas Zúñiga,29,1996-05-07,Colombia,178 cm,74 kg,False,https://media.api-sports.io/football/players/59657.png,1125,Millonarios,239,Primera A,2023,Defender,0,12.0,1058.0,0.0,,5.0,0.0,0.0,0.0
59657,O. Vanegas,Vanegas Zúñiga,29,1996-05-07,Colombia,178 cm,74 kg,False,https://media.api-sports.io/football/players/59657.png,1125,Millonarios,241,Copa Colombia,2023,Defender,0,1.0,90.0,0.0,,0.0,0.0,,
59657,O. Vanegas,Vanegas Zúñiga,29,1996-05-07,Colombia,178 cm,74 kg,False,https://media.api-sports.io/football/players/59657.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Defender,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
59657,O. Vanegas,Vanegas Zúñiga,29,1996-05-07,Colombia,178 cm,74 kg,False,https://media.api-sports.io/football/players/59657.png,1125,Millonarios,667,Friendlies Clubs,2023,Defender,0,0.0,18.0,0.0,,0.0,0.0,,
59657,O. Vanegas,Vanegas Zúñiga,29,1996-05-07,Colombia,178 cm,74 kg,False,https://media.api-sports.io/football/players/59657.png,1125,Millonarios,13,CONMEBOL Libertadores,2023,Defender,0,1.0,96.0,0.0,,2.0,0.0,0.0,0.0
70753,J. Arias,Arias De la Hoz,33,1992-11-13,Colombia,184 cm,77 kg,False,https://media.api-sports.io/football/players/70753.png,1125,Millonarios,239,Primera A,2023,Defender,0,32.0,2897.0,2.0,,14.0,0.0,0.0,0.0
70753,J. Arias,Arias De la Hoz,33,1992-11-13,Colombia,184 cm,77 kg,False,https://media.api-sports.io/football/players/70753.png,1125,Millonarios,241,Copa Colombia,2023,Defender,0,3.0,283.0,0.0,,1.0,0.0,,
70753,J. Arias,Arias De la Hoz,33,1992-11-13,Colombia,184 cm,77 kg,False,https://media.api-sports.io/football/players/70753.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Defender,0,5.0,450.0,1.0,,1.0,0.0,0.0,0.0
70753,J. Arias,Arias De la Hoz,33,1992-11-13,Colombia,184 cm,77 kg,False,https://media.api-sports.io/football/players/70753.png,1125,Millonarios,667,Friendlies Clubs,2023,Defender,0,0.0,0.0,0.0,,0.0,0.0,,
70753,J. Arias,Arias De la Hoz,33,1992-11-13,Colombia,184 cm,77 kg,False,https://media.api-sports.io/football/players/70753.png,1125,Millonarios,13,CONMEBOL Libertadores,2023,Defender,0,1.0,90.0,0.0,,0.0,0.0,0.0,0.0
351922,S. Asprilla,Asprilla Gallego,22,2003-11-30,Colombia,182 cm,69 kg,False,https://media.api-sports.io/football/players/351922.png,1125,Millonarios,239,Primera A,2023,Defender,0,14.0,1165.0,1.0,1.0,2.0,0.0,0.0,0.0
351922,S. Asprilla,Asprilla Gallego,22,2003-11-30,Colombia,182 cm,69 kg,False,https://media.api-sports.io/football/players/351922.png,1125,Millonarios,241,Copa Colombia,2023,Defender,0,1.0,90.0,0.0,,0.0,0.0,,
351922,S. Asprilla,Asprilla Gallego,22,2003-11-30,Colombia,182 cm,69 kg,False,https://media.api-sports.io/football/players/351922.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Defender,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
351923,Ó. Cortés,Cortés Cortés,22,2003-12-03,Colombia,176 cm,74 kg,False,https://media.api-sports.io/football/players/351923.png,1125,Millonarios,239,Primera A,2023,Attacker,0,7.0,718.0,5.0,2.0,1.0,0.0,0.0,0.0
351923,Ó. Cortés,Cortés Cortés,22,2003-12-03,Colombia,176 cm,74 kg,False,https://media.api-sports.io/football/players/351923.png,1125,Millonarios,667,Friendlies Clubs,2023,Attacker,0,0.0,0.0,0.0,,0.0,0.0,,
351923,Ó. Cortés,Cortés Cortés,22,2003-12-03,Colombia,176 cm,74 kg,False,https://media.api-sports.io/football/players/351923.png,1125,Millonarios,13,CONMEBOL Libertadores,2023,Attacker,0,3.0,273.0,0.0,1.0,0.0,0.0,0.0,0.0
351923,Ó. Cortés,Cortés Cortés,22,2003-12-03,Colombia,176 cm,74 kg,False,https://media.api-sports.io/football/players/351923.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Attacker,0,4.0,360.0,1.0,,0.0,0.0,0.0,0.0
351924,J. Carvajal,Carvajal Granados,22,2003-07-23,Colombia,190 cm,78 kg,False,https://media.api-sports.io/football/players/351924.png,1125,Millonarios,239,Primera A,2023,Attacker,0,2.0,187.0,1.0,,0.0,0.0,0.0,0.0
351924,J. Carvajal,Carvajal Granados,22,2003-07-23,Colombia,190 cm,78 kg,False,https://media.api-sports.io/football/players/351924.png,1125,Millonarios,241,Copa Colombia,2023,Attacker,0,0.0,12.0,1.0,,0.0,0.0,,
351925,B. Castro,Castro Espinosa,22,2003-09-12,Colombia,176 cm,77 kg,False,https://media.api-sports.io/football/players/351925.png,1125,Millonarios,239,Primera A,2023,Attacker,0,16.0,1410.0,6.0,3.0,3.0,0.0,0.0,0.0
351925,B. Castro,Castro Espinosa,22,2003-09-12,Colombia,176 cm,77 kg,False,https://media.api-sports.io/football/players/351925.png,1125,Millonarios,241,Copa Colombia,2023,Attacker,0,2.0,241.0,1.0,,0.0,0.0,,
351925,B. Castro,Castro Espinosa,22,2003-09-12,Colombia,176 cm,77 kg,False,https://media.api-sports.io/football/players/351925.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Attacker,0,1.0,133.0,0.0,1.0,0.0,0.0,0.0,0.0
354067,N. Árevalo,Árevalo Chaparro,22,2003-01-13,Colombia,176 cm,68 kg,False,https://media.api-sports.io/football/players/354067.png,1125,Millonarios,239,Primera A,2023,Midfielder,0,6.0,432.0,0.0,1.0,1.0,1.0,0.0,0.0
354067,N. Árevalo,Árevalo Chaparro,22,2003-01-13,Colombia,176 cm,68 kg,False,https://media.api-sports.io/football/players/354067.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Midfielder,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
354067,N. Árevalo,Árevalo Chaparro,22,2003-01-13,Colombia,176 cm,68 kg,False,https://media.api-sports.io/football/players/354067.png,1125,Millonarios,13,CONMEBOL Libertadores,2023,Midfielder,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
439566,N. Villareal,Villareal Quiñones,20,2005-04-24,Colombia,179 cm,75 kg,False,https://media.api-sports.io/football/players/439566.png,1125,Millonarios,239,Primera A,2023,Midfielder,0,0.0,17.0,0.0,,0.0,0.0,0.0,0.0
265906,R. Brochero,Brochero Vásquez,25,2000-03-05,Colombia,180 cm,72 kg,False,https://media.api-sports.io/football/players/265906.png,1125,Millonarios,239,Primera A,2023,Attacker,0,1.0,218.0,0.0,,1.0,0.0,0.0,0.0
265906,R. Brochero,Brochero Vásquez,25,2000-03-05,Colombia,180 cm,72 kg,False,https://media.api-sports.io/football/players/265906.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Attacker,0,1.0,46.0,0.0,,0.0,0.0,0.0,0.0
265907,E. Guerra,Guerra Hernández,24,2001-03-09,Colombia,172 cm,75 kg,False,https://media.api-sports.io/football/players/265907.png,1125,Millonarios,239,Primera A,2023,Midfielder,0,16.0,1495.0,3.0,,5.0,0.0,0.0,0.0
265907,E. Guerra,Guerra Hernández,24,2001-03-09,Colombia,172 cm,75 kg,False,https://media.api-sports.io/football/players/265907.png,1125,Millonarios,241,Copa Colombia,2023,Midfielder,0,3.0,270.0,1.0,,1.0,0.0,,
265907,E. Guerra,Guerra Hernández,24,2001-03-09,Colombia,172 cm,75 kg,False,https://media.api-sports.io/football/players/265907.png,1125,Millonarios,13,CONMEBOL Libertadores,2023,Midfielder,0,0.0,8.0,0.0,,0.0,0.0,0.0,0.0
265907,E. Guerra,Guerra Hernández,24,2001-03-09,Colombia,172 cm,75 kg,False,https://media.api-sports.io/football/players/265907.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Midfielder,0,0.0,45.0,0.0,,0.0,0.0,0.0,0.0
265907,E. Guerra,Guerra Hernández,24,2001-03-09,Colombia,172 cm,75 kg,False,https://media.api-sports.io/football/players/265907.png,1125,Millonarios,667,Friendlies Clubs,2023,Midfielder,0,0.0,22.0,0.0,,0.0,0.0,,
265960,D. Victoria,Victoria Palacios,24,2001-03-19,Colombia,176 cm,68 kg,False,https://media.api-sports.io/football/players/265960.png,1125,Millonarios,239,Primera A,2023,Midfielder,0,0.0,64.0,0.0,,1.0,0.0,0.0,0.0
265960,D. Victoria,Victoria Palacios,24,2001-03-19,Colombia,176 cm,68 kg,False,https://media.api-sports.io/football/players/265960.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Midfielder,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
265960,D. Victoria,Victoria Palacios,24,2001-03-19,Colombia,176 cm,68 kg,False,https://media.api-sports.io/football/players/265960.png,1125,Millonarios,667,Friendlies Clubs,2023,Midfielder,0,0.0,14.0,0.0,,0.0,0.0,,
265960,D. Victoria,Victoria Palacios,24,2001-03-19,Colombia,176 cm,68 kg,False,https://media.api-sports.io/football/players/265960.png,1125,Millonarios,13,CONMEBOL Libertadores,2023,Midfielder,0,0.0,0.0,0.0,,0.0,0.0,,
265966,R. Rosales,Rosales Martínez,24,2001-01-31,Colombia,181 cm,70 kg,False,https://media.api-sports.io/football/players/265966.png,1125,Millonarios,239,Primera A,2023,Attacker,0,6.0,503.0,0.0,,1.0,0.0,0.0,0.0
265966,R. Rosales,Rosales Martínez,24,2001-01-31,Colombia,181 cm,70 kg,False,https://media.api-sports.io/football/players/265966.png,1125,Millonarios,241,Copa Colombia,2023,Attacker,0,0.0,0.0,0.0,,0.0,0.0,,
265966,R. Rosales,Rosales Martínez,24,2001-01-31,Colombia,181 cm,70 kg,False,https://media.api-sports.io/football/players/265966.png,1125,Millonarios,11,CONMEBOL Sudamericana,2023,Attacker,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
265966,R. Rosales,Rosales Martínez,24,2001-01-31,Colombia,181 cm,70 kg,False,https://media.api-sports.io/football/players/265966.png,1125,Millonarios,667,Friendlies Clubs,2023,Attacker,0,0.0,0.0,0.0,,0.0,0.0,,
265966,R. Rosales,Rosales Martínez,24,2001-01-31,Colombia,181 cm,70 kg,False,https://media.api-sports.io/football/players/265966.png,1125,Millonarios,13,CONMEBOL Libertadores,2023,Attacker,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
345748,A. Gómez,Gómez Hinestroza,23,2002-09-12,Colombia,171 cm,61 kg,False,https://media.api-sports.io/football/players/345748.png,1125,Millonarios,239,Primera A,2023,Attacker,0,0.0,0.0,0.0,,0.0,0.0,,
345748,A. Gómez,Gómez Hinestroza,23,2002-09-12,Colombia,171 cm,61 kg,False,https://media.api-sports.io/football/players/345748.png,1125,Millonarios,667,Friendlies Clubs,2023,Attacker,0,0.0,0.0,0.0,,0.0,0.0,,
354023,K. Cortés,Cortés Díaz,22,2003-08-06,Colombia,175 cm,60 kg,False,https://media.api-sports.io/football/players/354023.png,1125,Millonarios,239,Primera A,2023,Midfielder,0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0
13284,G. García,García Olarte,37,1987-01-27,Colombia,180 cm,73 kg,False,https://media.api-sports.io/football/players/13284.png,1126,Deportivo Pasto,239,Primera A,2023,Defender,0,8.0,753.0,1.0,1.0,1.0,0.0,0.0,0.0
13413,Y. Tolosa,Tolosa Castro,26,1999-06-12,Colombia,177 cm,70 kg,False,https://media.api-sports.io/football/players/13413.png,1126,Deportivo Pasto,239,Primera A,2023,Attacker,0,1.0,46.0,0.0,,0.0,0.0,0.0,0.0
13415,E. Cabezas,Cabezas Quiñónez,25,2000-07-04,Colombia,193 cm,,False,https://media.api-sports.io/football/players/13415.png,1126,Deportivo Pasto,239,Primera A,2023,Goalkeeper,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
13415,E. Cabezas,Cabezas Quiñónez,25,2000-07-04,Colombia,193 cm,,False,https://media.api-sports.io/football/players/13415.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Goalkeeper,0,0.0,0.0,0.0,,0.0,0.0,,
13431,C. Ayala,Ayala Quintero,39,1986-06-23,Colombia,179 cm,74 kg,False,https://media.api-sports.io/football/players/13431.png,1126,Deportivo Pasto,239,Primera A,2023,Midfielder,0,26.0,2160.0,3.0,,6.0,0.0,0.0,0.0
13431,C. Ayala,Ayala Quintero,39,1986-06-23,Colombia,179 cm,74 kg,False,https://media.api-sports.io/football/players/13431.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Midfielder,0,1.0,124.0,0.0,,1.0,0.0,,
13432,G. Britos,Britos,34,1990-02-20,Argentina,177 cm,74 kg,False,https://media.api-sports.io/football/players/13432.png,1126,Deportivo Pasto,239,Primera A,2023,Midfielder,0,5.0,478.0,1.0,1.0,1.0,1.0,0.0,0.0
13432,G. Britos,Britos,34,1990-02-20,Argentina,177 cm,74 kg,False,https://media.api-sports.io/football/players/13432.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Midfielder,0,2.0,143.0,0.0,,0.0,0.0,,
13451,C. Hidalgo,Hidalgo Cadena,37,1986-04-25,Colombia,184 cm,74 kg,False,https://media.api-sports.io/football/players/13451.png,1126,Deportivo Pasto,239,Primera A,2023,Attacker,0,5.0,307.0,1.0,1.0,0.0,0.0,0.0,0.0
13562,V. Prado,Prado Moreno,25,1999-05-16,Colombia,171 cm,67 kg,False,https://media.api-sports.io/football/players/13562.png,1126,Deportivo Pasto,239,Primera A,2023,Midfielder,0,2.0,207.0,0.0,,0.0,0.0,0.0,0.0
13595,D. Moreno,Moreno Mosquera,30,1995-01-17,Colombia,180 cm,75 kg,False,https://media.api-sports.io/football/players/13595.png,1126,Deportivo Pasto,239,Primera A,2023,Attacker,0,34.0,2856.0,2.0,5.0,6.0,0.0,1.0,0.0
13595,D. Moreno,Moreno Mosquera,30,1995-01-17,Colombia,180 cm,75 kg,False,https://media.api-sports.io/football/players/13595.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Attacker,0,1.0,90.0,1.0,,0.0,0.0,,
52629,J. Quintero,Quintero,24,2001-02-01,Venezuela,191 cm,91 kg,False,https://media.api-sports.io/football/players/52629.png,1126,Deportivo Pasto,239,Primera A,2023,Defender,0,6.0,652.0,0.0,,1.0,1.0,0.0,0.0
52629,J. Quintero,Quintero,24,2001-02-01,Venezuela,191 cm,91 kg,False,https://media.api-sports.io/football/players/52629.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Defender,0,0.0,0.0,0.0,,0.0,0.0,,
80987,D. López,López Tobías,33,1992-02-10,Colombia,176 cm,74 kg,False,https://media.api-sports.io/football/players/80987.png,1126,Deportivo Pasto,239,Primera A,2023,Attacker,0,20.0,1625.0,8.0,,3.0,0.0,0.0,0.0
80987,D. López,López Tobías,33,1992-02-10,Colombia,176 cm,74 kg,False,https://media.api-sports.io/football/players/80987.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Attacker,0,1.0,98.0,3.0,,0.0,0.0,,
81635,P. Valoyes,Valoyes Rojano,25,1998-05-18,Colombia,,,False,https://media.api-sports.io/football/players/81635.png,1126,Deportivo Pasto,239,Primera A,2023,Defender,0,0.0,0.0,0.0,,0.0,0.0,,
328766,D. Balceiro,Balceiro Ortega,21,2002-03-04,Colombia,,,False,https://media.api-sports.io/football/players/328766.png,1126,Deportivo Pasto,239,Primera A,2023,Attacker,0,,,,,,,,
345598,A. Martínez,Martínez Eraso,21,2002-11-28,Colombia,,,False,https://media.api-sports.io/football/players/345598.png,1126,Deportivo Pasto,239,Primera A,2023,Midfielder,0,0.0,0.0,0.0,,0.0,0.0,,
351561,J. Perlaza,Perlaza Ardila,23,2001-04-07,Colombia,,,False,https://media.api-sports.io/football/players/351561.png,1126,Deportivo Pasto,239,Primera A,2023,Midfielder,0,0.0,0.0,0.0,,0.0,0.0,,
352721,V. Yánez,Yánez Borja,26,1998-12-02,Colombia,,,False,https://media.api-sports.io/football/players/352721.png,1126,Deportivo Pasto,239,Primera A,2023,Defender,0,1.0,136.0,0.0,,1.0,0.0,0.0,0.0
352721,V. Yánez,Yánez Borja,26,1998-12-02,Colombia,,,False,https://media.api-sports.io/football/players/352721.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Defender,0,0.0,33.0,0.0,,0.0,0.0,,
364136,K. López,López Larrota,22,2003-02-06,Colombia,170 cm,55 kg,False,https://media.api-sports.io/football/players/364136.png,1126,Deportivo Pasto,239,Primera A,2023,Goalkeeper,0,,,,,,,,
365201,O. Vallecilla,Vallecilla Castillo,21,2002-07-09,Colombia,170 cm,69 kg,False,https://media.api-sports.io/football/players/365201.png,1126,Deportivo Pasto,239,Primera A,2023,Midfielder,0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0
419646,C. Quiñones,Quiñones Bastidas,20,2004-10-12,Colombia,,,False,https://media.api-sports.io/football/players/419646.png,1126,Deportivo Pasto,712,Liga Femenina,2023,Goalkeeper,0,0.0,0.0,0.0,,0.0,0.0,,
419646,C. Quiñones,Quiñones Bastidas,20,2004-10-12,Colombia,,,False,https://media.api-sports.io/football/players/419646.png,1126,Deportivo Pasto,239,Primera A,2023,Goalkeeper,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
445308,Daniel Guzman,Guzmán Betancourt,27,1997-12-11,Colombia,,,False,https://media.api-sports.io/football/players/445308.png,1126,Deportivo Pasto,239,Primera A,2023,Midfielder,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
449003,J. Osorno,Osorno Salazar,18,2005-03-22,Colombia,,,False,https://media.api-sports.io/football/players/449003.png,1126,Deportivo Pasto,239,Primera A,2023,Goalkeeper,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
6417,E. López,López Gomez,30,1995-03-09,Colombia,179 cm,79 kg,False,https://media.api-sports.io/football/players/6417.png,1126,Deportivo Pasto,239,Primera A,2023,Attacker,0,40.0,3624.0,10.0,3.0,14.0,0.0,7.0,1.0
6417,E. López,López Gomez,30,1995-03-09,Colombia,179 cm,79 kg,False,https://media.api-sports.io/football/players/6417.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Attacker,0,2.0,165.0,0.0,,1.0,0.0,,
10291,J. Cardona,Cardona Agudelo,30,1995-01-09,Colombia,170 cm,64 kg,False,https://media.api-sports.io/football/players/10291.png,1126,Deportivo Pasto,239,Primera A,2023,Midfielder,0,3.0,292.0,0.0,1.0,1.0,0.0,0.0,0.0
10291,J. Cardona,Cardona Agudelo,30,1995-01-09,Colombia,170 cm,64 kg,False,https://media.api-sports.io/football/players/10291.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Midfielder,0,1.0,101.0,0.0,,1.0,0.0,,
12016,J. Barragán,Barragán Romero,25,2000-05-13,Venezuela,173 cm,72 kg,False,https://media.api-sports.io/football/players/12016.png,1126,Deportivo Pasto,239,Primera A,2023,Attacker,0,0.0,0.0,0.0,,0.0,0.0,,
13287,C. Mafla,Mafla Rebellón,32,1993-01-15,Colombia,175 cm,74 kg,False,https://media.api-sports.io/football/players/13287.png,1126,Deportivo Pasto,239,Primera A,2023,Defender,0,39.0,3416.0,0.0,,8.0,0.0,0.0,0.0
13287,C. Mafla,Mafla Rebellón,32,1993-01-15,Colombia,175 cm,74 kg,False,https://media.api-sports.io/football/players/13287.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Defender,0,2.0,147.0,0.0,,1.0,0.0,,
13416,V. Cabezas,Cabezas Vergel,28,1997-11-02,Colombia,190 cm,85 kg,False,https://media.api-sports.io/football/players/13416.png,1126,Deportivo Pasto,239,Primera A,2023,Goalkeeper,0,1.0,90.0,0.0,,0.0,0.0,0.0,0.0
13434,A. Estacio,Estacio Peña,27,1998-04-20,Colombia,178 cm,74 kg,False,https://media.api-sports.io/football/players/13434.png,1126,Deportivo Pasto,239,Primera A,2023,Attacker,0,21.0,1853.0,3.0,2.0,5.0,0.0,0.0,0.0
13450,J. Campaña,Campaña Barrera,23,2002-09-09,Colombia,170 cm,66 kg,False,https://media.api-sports.io/football/players/13450.png,1126,Deportivo Pasto,239,Primera A,2023,Attacker,0,8.0,1059.0,2.0,1.0,5.0,1.0,0.0,0.0
13450,J. Campaña,Campaña Barrera,23,2002-09-09,Colombia,170 cm,66 kg,False,https://media.api-sports.io/football/players/13450.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Attacker,0,0.0,41.0,0.0,,0.0,0.0,,
13699,I. Alba,Alba Marín,30,1995-05-06,Colombia,178 cm,75 kg,False,https://media.api-sports.io/football/players/13699.png,1126,Deportivo Pasto,239,Primera A,2023,Defender,0,15.0,1328.0,0.0,1.0,0.0,0.0,0.0,0.0
13699,I. Alba,Alba Marín,30,1995-05-06,Colombia,178 cm,75 kg,False,https://media.api-sports.io/football/players/13699.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Defender,0,2.0,136.0,0.0,,1.0,0.0,,
13760,D. Martínez,Martínez Marín,36,1989-11-29,Colombia,180 cm,74 kg,False,https://media.api-sports.io/football/players/13760.png,1126,Deportivo Pasto,239,Primera A,2023,Goalkeeper,0,45.0,4050.0,0.0,,7.0,0.0,0.0,0.0
13760,D. Martínez,Martínez Marín,36,1989-11-29,Colombia,180 cm,74 kg,False,https://media.api-sports.io/football/players/13760.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Goalkeeper,0,2.0,180.0,0.0,,0.0,0.0,,
16553,B. Arce,Arce Mina,27,1998-07-12,Ecuador,180 cm,72 kg,False,https://media.api-sports.io/football/players/16553.png,1126,Deportivo Pasto,239,Primera A,2023,Midfielder,0,10.0,872.0,1.0,1.0,2.0,0.0,0.0,0.0
16794,J. Escobar,Escobar Moyano,29,1996-10-24,Ecuador,180 cm,,False,https://media.api-sports.io/football/players/16794.png,1126,Deportivo Pasto,239,Primera A,2023,Attacker,0,8.0,801.0,3.0,,2.0,0.0,1.0,0.0
59548,J. Figueroa,Figueroa Olaya,29,1996-02-13,Colombia,180 cm,75 kg,False,https://media.api-sports.io/football/players/59548.png,1126,Deportivo Pasto,239,Primera A,2023,Defender,0,32.0,2667.0,0.0,1.0,3.0,1.0,0.0,0.0
59549,M. Garavito,Garavito Peláez,25,2000-10-24,Colombia,,,False,https://media.api-sports.io/football/players/59549.png,1126,Deportivo Pasto,239,Primera A,2023,Defender,0,14.0,1260.0,0.0,,7.0,0.0,0.0,0.0
81053,S. Gómez,Gómez Realpe,27,1998-05-27,Colombia,,,False,https://media.api-sports.io/football/players/81053.png,1126,Deportivo Pasto,239,Primera A,2023,Defender,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
81631,C. Tovar,Tovar Angola,27,1998-05-06,Colombia,182 cm,70 kg,False,https://media.api-sports.io/football/players/81631.png,1126,Deportivo Pasto,239,Primera A,2023,Defender,0,24.0,2203.0,1.0,,4.0,0.0,0.0,0.0
157248,Y. Rosales,Rosales Guerra,25,2000-12-09,Colombia,183 cm,,False,https://media.api-sports.io/football/players/157248.png,1126,Deportivo Pasto,239,Primera A,2023,Defender,0,13.0,1200.0,1.0,,2.0,0.0,0.0,0.0
157248,Y. Rosales,Rosales Guerra,25,2000-12-09,Colombia,183 cm,,False,https://media.api-sports.io/football/players/157248.png,1126,Deportivo Pasto,241,Copa Colombia,2023,Defender,0,2.0,180.0,0.0,,2.0,0.0,,
